Date,HostCPUUtilization%_NODE2,AverageActiveSessions_NODE2,MemoryUtilization%_NODE2,CPU,USER_IO,APPLICATION,GC,CONCURRENCY,NETWORK,SYSTEM_IO,ADMIN,CONFIG,CMMIT,SCHEDULER,OTHER,TOTAL
4/28/21 13:00,2.5,0.8,52,0,0,0,0,0,0,0,0,0,0,0,0,0
4/28/21 14:00,2.4,0.7,50,370.3,188.3,0,8.5,0.4,0,12,0,0,0.1,0,27.9,607.5
4/28/21 15:00,2.2,0.7,50,516.6,240.4,0,47.3,0.6,0,13.3,0,0.4,0.1,0,25.3,844
4/28/21 16:00,2.1,0.6,50,597.6,244.4,0,63.2,0.7,0,10.6,0,0.5,0.1,0,24.4,941.5
4/28/21 17:00,3,0.9,50,618.1,187.1,0,32.9,0.4,0,12,0,0,0.2,0,25.4,876.1
4/28/21 18:00,2.1,0.7,50,433.2,234.2,0,10.4,0.3,0,13.6,0,0.1,0.1,0,22.4,714.3
4/28/21 19:00,2.5,0.7,50,520.3,213.5,0,8,0.3,0,15.4,0,0.1,0.1,0,26.5,784.2
4/28/21 20:00,2.5,0.7,50,541.5,196,0,17.8,0.3,0,17.8,0,0.4,0.1,0,22.5,796.4
4/28/21 21:00,2.4,0.8,53,655.6,282.1,0,35.1,0.4,0,9,0,0.1,0.1,0,28.2,1010.6
4/28/21 22:00,2.4,0.7,50,602,203.5,0,34,0.4,0,12.7,0,0.3,0.2,0,23.3,876.4
4/28/21 23:00,1.6,0.5,55,806.9,299.7,0,51.2,1.8,0,15.1,0,0.1,0.1,0,25.2,1200.1
4/29/21 0:00,3.6,1.5,50,3477.7,5126.5,0,158,1.9,0,11.3,0,0.6,0.1,0,37,8813.1
4/29/21 1:00,3.4,1.9,50,4059.3,5675.5,0,246.2,1.2,0,10.7,0,1.9,0.2,0,37.4,10032.4
4/29/21 2:00,3.1,2.1,50,3520,6074.9,0,293.3,1.5,0,12.2,0,0.8,0.1,0,35.2,9938
4/29/21 3:00,3.2,2.1,50,3264.4,6232,0,373.4,1.5,0,19.6,0,0.5,0.1,0,37.7,9929.2
4/29/21 4:00,3,40,50,841.8,594.3,0,117.3,0.8,0,12.7,0,0.4,0.1,0,26.9,1594.3
4/29/21 5:00,2.8,0.8,50,755.9,255.3,0,51.5,0.7,0,14.6,0,0.2,0.2,0,27,1105.4
4/29/21 6:00,2.3,2.2,53,863.2,571.9,0,392.8,664.2,0,25.1,4.1,0.7,0.2,0,709.4,3231.6
4/29/21 7:00,2.1,0.8,52,1033.7,536,0.1,75.4,0.9,0,14.6,0,0.4,0.3,0,22.6,1684
4/29/21 8:00,1.5,0.6,52,662.4,435.9,0,45.6,0.6,0,23.4,0,0.4,0.3,0,23.2,1191.8
4/29/21 9:00,1.2,0.5,50,509.3,453.6,0,71.4,1.3,0,17.6,0,0.8,0.3,0,26.9,1081.2
4/29/21 10:00,1.6,0.6,50,697.2,508.1,0,92,0.9,0,11.7,0,1.5,0.3,0,20.7,1332.4
4/29/21 11:00,2,0.9,50,782.2,566.6,0,108.1,0.9,0,20.1,0,0.4,0.3,0,27.5,1506.1
4/29/21 12:00,1.8,0.7,50,456.5,392.3,0.1,3.3,0.9,0,34.6,0,0,0.3,0,25.7,913.7
4/29/21 13:00,1.8,0.8,50,478.4,622.9,0,33.7,0.4,0,29.6,0,0.1,0.3,0,24.2,1189.6
4/29/21 14:00,1.8,0.8,50,850.5,772,0,136.9,1.4,0,25.2,0,1.9,0.3,0,21,1809.2
4/29/21 15:00,1.8,0.7,53,893.9,555.1,0,95.8,1.3,0,17.7,0,0.6,0.2,0,19.2,1583.8
4/29/21 16:00,1.5,0.5,53,671.5,511.5,0,69.1,1,0,20.5,0,1.9,0.2,0,24.9,1300.6
4/29/21 17:00,2.1,0.8,55,727.6,594.3,0,86.3,0.9,0,14,0,0.4,0.3,0,25.1,1448.9
4/29/21 18:00,2.3,1,55,738.3,470.9,0,93.8,0.8,0,11.7,0,0.4,0.3,0,24.9,1341.1
4/29/21 19:00,1.1,0.5,50,387.1,294.2,0,38.2,0.5,0,15,0,0.2,0.3,0,27.1,762.6
4/29/21 20:00,2.6,0.8,50,607.4,386.6,0,55.8,0.7,0,13.9,0,0.5,0.7,0,27.4,1093
4/29/21 21:00,2.1,0.7,50,629.7,315.5,0,35.9,0.4,0,15.1,0,0.1,1.1,0,32.4,1030.2
4/29/21 22:00,1.4,0.5,50,420,360.7,0,16.3,0.3,0,12.1,0,0,0.3,0,24.5,834.2
4/29/21 23:00,2.2,0.8,50,696.1,370.3,0,67.9,1.1,0,14.5,0,0.6,0.6,0,32.3,1183.4
4/30/21 0:00,2.7,1.4,52,4061.2,5224.4,0,202.5,60.9,0,13.8,0,0.5,1.2,0,38.6,9603.1
4/30/21 1:00,2.8,1.6,53,3737.8,6035.2,0,255.8,1.8,0,10.7,0,0.7,2,0,37.6,10081.6
4/30/21 2:00,2.7,1.8,50,3416.6,6343.7,0,351.1,2.5,0.1,16.2,0,0.8,0.5,0,35.3,10166.8
4/30/21 3:00,1.2,39.7,50,2743.4,5554.6,0,577.9,3.2,0,21.8,0,1.1,0.3,0,24.5,8926.8
4/30/21 4:00,2.3,1.4,52,800,858,0,354.2,1.9,0,16.4,0,0.2,0.3,0,31,2062
4/30/21 5:00,1.9,0.9,50,558.4,286.9,0,368.7,1.5,0,11.4,0,0.5,0.3,0,24.9,1252.6
4/30/21 6:00,2.1,0.8,50,747.9,382.2,0,423.5,1.7,0,11.9,0,0.2,0.3,0,30.9,1598.6
4/30/21 7:00,1.3,1.4,50,829.1,886.3,0.1,346,1.7,0,19.8,0,1.4,0.4,0,25.4,2110.2
4/30/21 8:00,1.8,0.8,50,737.7,503.6,0,127.7,1,0,13.3,0,0.8,0.4,0,25.9,1410.4
4/30/21 9:00,2.3,0.9,50,975.6,503.4,0,130.6,1.4,0,14.8,0,0.4,0.3,0,26.4,1652.9
4/30/21 10:00,1.2,0.5,52,603.7,371.6,0,93.2,1.1,0,12,0,0.6,0.3,0,21,1103.5
4/30/21 11:00,2.2,0.8,53,783.3,567.4,0,64,0.9,0,18.5,0,0.5,0.3,0,28.1,1463
4/30/21 12:00,2.3,1,50,562.1,492.8,0,16.3,0.8,0,26.9,0,0,0.4,0,32.7,1132
4/30/21 13:00,1.6,0.6,53,450.9,374.1,0,109.9,1.4,0,11.7,0,0.5,0.3,0,23.5,972.3
4/30/21 14:00,1.8,0.7,52,673.8,466.6,0,100.7,1.1,0,15.4,0,0.1,0.3,0,24.8,1282.8
4/30/21 15:00,1.5,0.5,50,313.3,186.7,0,13.7,0.3,0,12.2,0,0.1,0.2,0,25.2,551.7
4/30/21 16:00,2.1,0.7,50,665.8,342.9,0,56,0.7,0,9.7,0,0.5,0.3,0,30.7,1106.6
4/30/21 17:00,2.3,0.6,50,602.2,282.3,0,38.7,0.6,0,11.5,0,0.2,0.3,0,27.1,962.9
4/30/21 18:00,1,0.4,50,281.2,270.6,0,11.8,0.3,0,12.6,0,0.2,0.3,0,23.3,600.3
4/30/21 19:00,1.3,0.4,50,316.1,216.2,0,9.9,0.2,0,15.5,0,0,0.2,0,22.7,580.8
4/30/21 20:00,1,0.4,50,313.6,389.9,0,20.1,0.4,0,16.8,0,0,0.2,0,25.6,766.6
4/30/21 21:00,1.8,0.6,53,463.4,294.8,0,7.3,0.2,0,15.4,0,0,0.2,0,29.3,810.6
4/30/21 22:00,1.5,0.5,50,310.6,289.5,0,9.4,0.3,0,13.9,0,0,0.2,0,24.6,648.5
4/30/21 23:00,2.9,1.1,56,700.6,625,0,46,2,0,14.8,0,0,0.2,0,26.4,1415
5/1/21 0:00,2.7,1.9,56,3200.1,6319.1,0,141.3,90,0,19.3,0,0.3,0.2,0,37.8,9808.1
5/1/21 1:00,2.8,1.4,50,3109.6,5805.4,0,105.8,1.3,0,17.5,0,0.6,0.3,0,34.8,9075.3
5/1/21 2:00,2.1,1.4,50,2287.5,6399.4,0,66.4,1.1,0,27.4,0,0,0.4,0,26.2,8808.4
5/1/21 3:00,1,5.1,50,2114.2,6043,0,29.8,3604.3,0.2,29.8,0,0,0.3,0,22.7,11844.3
5/1/21 4:00,1.7,44.6,50,484.4,557.8,0,77.2,0.3,0,17.8,0,0.2,0.2,0,25.2,1163.1
5/1/21 5:00,2.1,0.7,50,812.9,372.7,0,41.7,0.4,0,16.8,0,0.3,0.3,0,27.7,1272.8
5/1/21 6:00,2.4,0.7,50,709.1,341.7,0,20.9,0.5,0,29.2,0,0.6,0.3,0,26.6,1128.9
5/1/21 7:00,2.4,0.9,55,979.7,566.7,0,31,1.3,0,16.2,0,0.6,0.3,0,27.6,1623.4
5/1/21 8:00,2.8,1.1,54,3727.3,5351.3,0,145.4,3.1,0,18.1,0,0.7,0.3,0,38.8,9285
5/1/21 9:00,2.9,1.7,56,3675.7,6254,0,101.8,2.1,0,15.5,0,0.8,0.3,0,35.8,10086
5/1/21 10:00,2.8,1.8,56,3576.1,6502.7,0,75.2,0.9,0,18.4,0,0.6,0.4,0,36.7,10211
5/1/21 11:00,2.7,1.6,50,3148.4,5692,0,42.2,0.5,0,15.1,0,0.4,0.4,0,35.7,8934.7
5/1/21 12:00,2.8,1.7,50,3293.4,6110.5,0.1,32.6,0.8,0,29,0,0.6,0.4,0,39.1,9506.5
5/1/21 13:00,1,37.9,50,2648.8,4408.5,0,17.9,0.9,0,16.8,0,0.3,0.5,0,21.6,7115.3
5/1/21 14:00,1.3,0.4,50,2280.2,1920.4,0,6.7,0.4,0,16.8,0,0.2,0.3,0,21,4246
5/1/21 15:00,2,1.1,50,2538.5,2316,0,23.2,0.9,0,12,0,0.1,0.2,0,31.2,4922.1
5/1/21 16:00,2.9,1.5,50,2627.7,2729.7,0,168.9,1.6,0,14,0,0,0.2,0,43.1,5585.2
5/1/21 17:00,3.1,1.6,52,2641.1,2759.9,0,218.9,2.6,0,14.3,0,0.1,0.3,0,45.5,5682.7
5/1/21 18:00,2.9,1.7,55,2642.1,2876.5,0,190.8,2.8,0,11.3,0,0,0.2,0,45.4,5769.1
5/1/21 19:00,3,1.9,56,2395.2,3211.5,0,105.4,66.6,0,15.2,0,0.1,0.2,0,39.8,5834
5/1/21 20:00,2.7,1.8,56,2267.4,3452.5,0,92.4,0.7,0,16.8,0,0.1,0.2,0,36.4,5866.5
5/1/21 21:00,2.8,1.5,50,2444.3,2629.7,0,51.7,1,0,14.9,0,0,0.2,0,40.7,5182.5
5/1/21 22:00,2.8,1.6,50,2553.3,2835,0,29.8,0.3,0,12.5,0,0,0.2,0,39.1,5470.2
5/1/21 23:00,2.7,1.6,50,2311.8,3178.5,0,106.2,0.5,0,15.4,0,0,0.2,0,32.2,5644.8
5/2/21 0:00,2.8,1.7,50,2589,2878.7,0,106.8,15.5,0,14.4,0,103.5,0.2,0,53.5,5761.6
5/2/21 1:00,2.8,1.6,51,3539.9,3345.7,0.1,313.4,8.3,0,11.5,0,0.4,0.3,0,46.5,7266.1
5/2/21 2:00,2.7,3.4,51,4263.9,5976.2,0,253.6,987.7,0.5,12.4,0,0.5,0.3,0,26.1,11521.2
5/2/21 3:00,1.1,0.6,52,3075.6,5018.1,0,128.8,212.6,0,22.4,0,0.1,0.3,0,28.2,8486.1
5/2/21 4:00,1.6,76.6,50,2140.9,2556,0,418,35.3,0,13.7,0,0.4,0.2,0,22.3,5186.8
5/2/21 5:00,1.7,1.2,55,2615.3,2501.7,0,442.7,90.5,0,12.1,0,133.8,0.2,0,35.7,5832
5/2/21 6:00,2.5,1.8,50,2492.8,2798.9,0,368.9,0.8,0,20.6,0,0.7,0.3,0,29,5712
5/2/21 7:00,1.7,1.2,50,2251.3,2613,0,114.9,0.4,0,13.4,0,0.2,0.3,0,22.7,5016.2
5/2/21 8:00,3.2,2.5,51,5445.5,8046.2,0,213.6,67.5,0,19.1,0,0,0.3,0,42.4,13834.6
5/2/21 9:00,2.4,1.5,51,5169.7,7200.2,0,57.7,59.8,0,12.2,0,89.9,0.3,0,42.9,12632.7
5/2/21 10:00,2.8,1.8,51,5834.7,7190.6,0,103.6,1.3,0,10.9,0,0.1,0.3,0,34.1,13175.6
5/2/21 11:00,2.2,1.5,51,4872.1,7485.1,0,67.5,1.4,0,11.7,0,0.1,0.3,0,26.8,12465
5/2/21 12:00,1.2,26.5,51,4618.5,4301.9,0,21.6,0.8,0,19.2,0,0,0.3,0,27.5,8989.8
5/2/21 13:00,1.3,0.7,51,3231.6,4572.1,0,68.4,175.7,0,15.3,0,146.1,0.3,0,43.4,8252.9
5/2/21 14:00,2.5,1.5,53,4548.1,3953.4,0,408.2,0.8,0,10.3,0,0,0.3,0,32.6,8953.7
5/2/21 15:00,1.6,0.8,51,3998.9,4215,0,83.3,0.7,0,11.7,0,0.5,0.2,0,29.9,8340.2
5/2/21 16:00,2.5,1.4,56,4977.4,4448.5,0,117.7,0.8,0,14,0,0,0.3,0,34.5,9593.2
5/2/21 17:00,3,1.7,51,4366.8,4246.3,0,98.3,0.4,0,10.2,0,0,0.3,0,36.6,8758.9
5/2/21 18:00,2.5,69.6,50,3308.5,4617.4,0,159.6,2678.6,0,13.5,0,0.3,0.3,0,36.2,10814.4
5/2/21 19:00,2.5,3.2,50,1995.6,3236.6,0,145,1577.8,0,14.5,0,0,0.3,0,34,7003.8
5/2/21 20:00,3,2.2,50,2395.8,3751.4,0,144.2,1.2,0,19.5,0,0,0.5,0,42.1,6354.7
5/2/21 21:00,2.8,2.3,50,2518.1,3468.7,0,124.4,0.7,0,10.1,0,0,0.3,0,39,6161.3
5/2/21 22:00,3.2,54.2,51,1789.1,2785.1,0,106.3,0.8,0,10.4,0,0,0.8,0,39.5,4732
5/2/21 23:00,2.8,1.5,55,828.3,814.7,0,54.5,0.5,0,14.1,0,0,0.4,0,36.4,1748.9
5/3/21 0:00,1.9,3.5,54,3223.3,4943.7,0,81.5,1973.4,0,14,0,0.5,0.6,0,36,10273
5/3/21 1:00,3.1,2.2,56,3789.1,5975.8,0,236,1.1,0.6,10.5,0,0,4.7,0,40.1,10057.9
5/3/21 2:00,3,2.8,56,3923.9,6399.9,0,132,0.7,0,16.2,0,0,0.4,0,44.7,10517.8
5/3/21 3:00,3,2.2,50,2890.8,6257.5,0,111.8,0.7,0,22.4,0,0.2,0.4,0,41.5,9325.3
5/3/21 4:00,2.6,40,50,939.9,827.8,0,126.9,1.2,0,13.2,0,0.4,0.3,0,28.3,1938
5/3/21 5:00,0.9,0.3,50,492.4,330.7,0,40.3,0.4,0,11.1,0,0.5,0.4,0,25.4,901.2
5/3/21 6:00,2,0.8,50,621,351,0,154.9,0.4,0,10.4,0,1.2,0.2,0,27.5,1166.6
5/3/21 7:00,1.9,0.7,50,500.3,388.8,0,19.1,0.3,0,16.6,0,0,0.3,0,30.6,956
5/3/21 8:00,1.3,0.6,50,454.5,608.6,0,26.3,0.4,0,24.9,0,0.1,0.4,0,33,1148.2
5/3/21 9:00,0.8,0.4,50,238.9,438.6,0,6.5,0.3,0,26.1,0,0.3,0.3,0,27.7,738.7
5/3/21 10:00,0.8,0.4,50,366,471.8,0,32.4,0.4,0,24,0,0.2,0.3,0,22.5,917.6
5/3/21 11:00,0.9,0.6,50,282.4,424.3,0,25.3,0.4,0,18.9,0,0.3,0.3,0,20.4,772.3
5/3/21 12:00,1.1,0.6,50,288.7,510.7,0,2.3,0.7,0,29.1,0,0.2,0.3,0,23.7,855.7
5/3/21 13:00,1.6,0.7,50,348.7,300.6,0,84.8,0.2,0,20.1,0,0,0.2,0,26.5,781.1
5/3/21 14:00,1.4,0.3,50,219.9,285.2,0,2.9,0.3,0,21.4,0,0.1,0.2,0,27.1,557.1
5/3/21 15:00,0.9,0.3,50,198.9,286.1,0,3.2,0.2,0,11.1,0,0,0.3,0,23.9,523.7
5/3/21 16:00,0.7,0.4,50,196,336.5,0,3.9,0.2,0,14.4,0,0,0.3,0,28.5,579.8
5/3/21 17:00,1.2,0.3,50,177.5,259.6,0,1.3,0.2,0,11.1,0,0,0.3,0,21.1,471.1
5/3/21 18:00,0.8,0.3,50,197.3,277,0,3.7,0.2,0,14.6,0,0,0.2,0,24.2,517.2
5/3/21 19:00,1.6,0.6,50,319.8,340.2,0,24.7,0.4,0,16.1,0,0,0.2,0,27.9,729.3
5/3/21 20:00,0.9,0.4,50,194.2,276.4,0,2.2,0.2,0,13.8,0,0,0.3,0,23.1,510.2
5/3/21 21:00,1.7,0.5,52,362.1,293.3,0,1.5,0.2,0,15.2,0,0,0.3,0,26.2,698.8
5/3/21 22:00,2.5,1,50,1002.5,1764.3,0.1,203.4,0.6,0,22.4,0,0,0.4,0,44.6,3038.3
5/3/21 23:00,2.6,1.1,50,964.6,1537.2,0.1,152.5,0.3,0,18.6,0,0.2,0.6,0,23.3,2697.4
5/4/21 0:00,3,1.5,50,1070.8,1455,0,55.2,0.6,0,15.9,0,0,0.4,0,20.9,2618.8
5/4/21 1:00,2.7,1.1,50,1140,1842.6,0,65.1,0.4,0,20.4,0,0.2,0.5,0,20.4,3089.6
5/4/21 2:00,2.7,1.1,50,1166.6,2055.5,0.1,51.8,0.5,0,17.9,0,0,0.5,0,22.7,3315.6
5/4/21 3:00,2.4,1,50,1008.8,2060.4,1.7,59.6,0.5,0,27.7,0,0,0.6,0,25.8,3185.1
5/4/21 4:00,2.8,1.2,50,990.6,1235.1,0.1,54.7,0.3,0,16.6,0,0,0.4,0,21.1,2318.9
5/4/21 5:00,2.6,1.1,50,1211.5,1923.3,0,87.9,0.5,0,17.9,0,0.4,0.5,0,21.6,3263.6
5/4/21 6:00,2.6,1.1,50,1132.3,1768.4,0.1,94,1.4,0,38.8,0,16.9,0.7,0,37.3,3089.9
5/4/21 7:00,2.8,1.2,50,1063,1881,0.1,57.7,0.3,0,20.5,0,0.2,0.6,0,21.4,3044.8
5/4/21 8:00,2.6,1.1,50,1162.4,1801.3,0.1,93.9,0.7,0,15.7,0,0.3,0.4,0,24.6,3099.4
5/4/21 9:00,2.7,1.1,50,995.9,1805.2,0.2,40.2,0.3,0,15.4,0,0,0.5,0,23.9,2881.6
5/4/21 10:00,2.6,1,50,1035.9,1804.6,0.1,41.6,0.3,0,14.8,0,0.5,0.5,0,21.8,2920.1
5/4/21 11:00,2.6,1.2,50,1025.8,1991,0.2,41.8,2.4,0,21.1,0,21.2,0.4,0,39.1,3143
5/4/21 12:00,2.4,0.9,50,1061.5,2019.6,0.1,29,0.8,0,29.7,0,0,0.7,0,26.9,3168.3
5/4/21 13:00,2.5,1,50,1117.8,1843.5,0.1,87.6,1,0,15.6,0,0.5,0.4,0,21.3,3087.8
5/4/21 14:00,2.6,0.9,50,995.4,1882.1,0.1,32.1,0.4,0,21.4,0,0,0.5,0,24.9,2956.9
5/4/21 15:00,2.3,0.9,50,1043,1811.7,0.1,54.3,2,0,15.9,0,18,0.5,0,33.7,2979.2
5/4/21 16:00,2.5,0.9,50,1213.4,1843.3,0.1,95,0.9,0,15.9,0,0.1,0.5,0,22.8,3192
5/4/21 17:00,2.4,0.9,50,1034.6,1927.3,0.2,52.7,0.3,0,18.9,0,0.9,0.5,0,25.9,3061.3
5/4/21 18:00,2.7,1.2,50,913.8,1185.3,0.1,37.1,0.4,0,14.3,0,0.5,0.4,0,27.6,2179.5
5/4/21 19:00,3,1.4,50,920.5,1278.6,0.1,54.9,0.6,0,23.3,0,3.7,0.5,0,24.9,2307.1
5/4/21 20:00,2.6,1.2,50,1011.1,1218.1,0.1,53.1,0.3,0,21.8,0,0.1,0.6,0,21.4,2326.6
5/4/21 21:00,2.7,1.4,50,1038.6,1676.9,0.1,54.3,0.3,0,20.1,0,0,0.4,0,23.9,2814.6
5/4/21 22:00,3.1,1.5,50,965.2,1306,0.1,56.7,1.7,0,19.4,0,4.6,0.5,0,27,2381.2
5/4/21 23:00,2.5,1.5,50,993.2,1451,0.1,77,1.4,0,20,0,0.1,0.6,0,18.8,2562.2
5/5/21 0:00,3.2,1.9,50,1350.9,1466.1,0.1,147,15.7,0,15.7,0,70.9,0.5,0,63.3,3130.2
5/5/21 1:00,3.3,2.3,50,1176.4,2343,0.1,82.4,0.7,0,24.1,0,0.3,0.6,0,25.5,3653.1
5/5/21 2:00,3.2,1.7,50,1066.2,1693.6,0,54.8,0.5,0,20.7,0,0.1,1,0,24.8,2861.7
5/5/21 3:00,2.8,1.4,50,1014.7,1434.6,0.1,40.2,0.5,0,27.6,0,1.9,0.9,0,20.6,2541.1
5/5/21 4:00,2.7,1.2,50,898.4,977.1,0.1,35.4,0.2,0,20.4,0,0,1.3,0,22.4,1955.3
5/5/21 5:00,2.9,1.3,50,1207.4,1240.9,0.1,110.8,1.7,0,14.6,0,19.2,0.6,0,34.7,2630
5/5/21 6:00,3.1,1.6,50,1187.4,1261.8,0.1,106.3,8.5,0,32.5,0,40.4,0.6,0,34.3,2671.9
5/5/21 7:00,2.3,1,50,906.1,956.6,0,62.4,0.4,0,17.2,0,1.6,0.5,0,24.8,1969.6
5/5/21 8:00,3,1.3,50,1119.6,1003.8,0,74.3,0.5,0,13.5,0,2.6,1,0,24.3,2239.6
5/5/21 9:00,3.1,2.4,50,1447.1,1843.8,0.1,188.8,97.6,0,16.8,0,80.2,0.7,0,62.5,3737.6
5/5/21 10:00,3,1.6,50,1340.1,1366.1,0.1,101.7,1,0,12.9,0,0.6,0.6,0,21.1,2844.2
5/5/21 11:00,3.3,1.4,50,1765.8,1909.2,0.1,158.7,0.8,28.2,22.9,0,19.8,1.9,0,26.8,3934.2
5/5/21 12:00,2.8,1.3,50,3678.3,3643.5,0.1,58.3,0.9,53.2,31.8,0,116.5,8.9,0,23.8,7615.3
5/5/21 13:00,3.2,4.3,50,1927.8,3138.5,0.1,134.2,1.5,27.5,20.3,0,39.4,4,0,26.3,5319.6
5/5/21 14:00,2.5,1.2,50,824.9,1480.5,0.1,60.1,3.6,0,27.5,0,20.6,4,0,37.9,2459.2
5/5/21 15:00,2.5,1.4,50,944.8,1438.3,0.2,158.8,0.6,0,25.8,0,14.1,10.1,0,27.7,2620.4
5/5/21 16:00,2.7,1.2,50,1040.8,1373.1,0.1,182.4,0.6,0,20.9,0,1.3,6.5,0,22.8,2648.5
5/5/21 17:00,2.6,0.9,50,880.7,839.5,0,49.2,0.4,0,15,0,0.6,1.5,0,21.3,1808.2
5/5/21 18:00,2.6,1,50,863.2,825.5,0,34.2,0.3,0,17.1,0,0.3,0.6,0,20.9,1762.1
5/5/21 19:00,2.7,1.2,50,898.6,1200.1,0.1,41,0.3,0,24.2,0,0,0.5,0,19.8,2184.6
5/5/21 20:00,2.6,1,50,939.7,917.3,0.1,44.3,0.3,0,14.9,0,0,0.4,0,22.8,1939.8
5/5/21 21:00,2.6,1.1,50,975.8,1023.3,0.1,58.8,0.3,0,17.9,0,0,0.5,0,22.4,2099.1
5/5/21 22:00,2.6,1.2,50,1070.5,1332.9,0.1,73.6,0.4,0,19.9,0,0,0.4,0,18.7,2516.5
5/5/21 23:00,2.7,1.2,50,967.7,1328.4,0.1,59.9,0.5,0,21.1,0,0.5,0.7,0,21.9,2400.8
5/6/21 0:00,2.9,1.1,50,1083.4,1142.3,0.1,84.6,0.7,0,15.4,0,0,0.8,0,23.5,2350.8
5/6/21 1:00,2.8,1.2,50,977.5,1111.2,0,56.6,0.4,0,20.1,0,0,0.6,0,26.1,2192.5
5/6/21 2:00,2.4,1.1,50,919.1,1133.2,0,66.7,0.6,0,19,0,0.1,0.6,0,23.5,2162.8
5/6/21 3:00,2.5,1.3,50,971.5,1346,0.1,93.4,0.7,0,27.5,0,0,0.8,0,25.9,2465.9
5/6/21 4:00,2.9,1.5,50,1091.2,1536.6,0.1,110.7,0.6,0,20.6,0,0.4,0.7,0,18.4,2779.3
5/6/21 5:00,2.4,1.2,50,993.3,1016.8,0.1,171.7,0.6,0,18.7,0,0.9,0.9,0,26.7,2229.7
5/6/21 6:00,3,1.3,50,1211.7,1244,0.1,135.5,0.7,0,36.8,0,0.6,0.6,0,20.4,2650.4
5/6/21 7:00,2.6,1.4,50,1163.2,1644.9,0.1,192.2,1.2,0,31.9,0,0.6,1,0,26.1,3061.2
5/6/21 8:00,2.8,1.9,50,1293.8,2780.7,0.1,230.9,1.8,0,41.8,0,1.4,1,0,27.7,4379.2
5/6/21 9:00,2.5,1.5,50,1135,2018.4,0.1,166.6,0.7,0,36.3,0,1.9,1.1,0,26.5,3386.6
5/6/21 10:00,3,2,50,1266.9,2429.6,0.1,181,0.8,0,31.9,0,0.5,1,0,27.2,3939
5/6/21 11:00,3,2.1,50,1581,2694.9,0.1,108.7,0.6,25.2,31.3,0,3.9,1.1,0,22.1,4468.9
5/6/21 12:00,2.9,2,50,3544.3,4020.9,0.1,45.8,2.5,11.9,46.1,0,6.7,1.1,0,35.2,7714.6
5/6/21 13:00,3.2,5.3,50,2182.9,4010.2,0.1,152.9,0.9,35.5,27.8,0,4.9,0.9,0,28.1,6444.2
5/6/21 14:00,3,2,50,1180.3,2487.5,0.1,150.9,1,0,32.7,0,0.7,0.5,0,26.2,3879.9
5/6/21 15:00,2.9,1.3,50,1099.3,1387.3,0,101,0.6,0,19.3,0,0.3,0.5,0,21.2,2629.5
5/6/21 16:00,2.8,1.4,50,1150.7,2044.4,0.1,110.9,0.7,0,30.4,0,0.4,0.5,0,21.7,3359.8
5/6/21 17:00,2.8,1.1,50,990.8,1162.5,0.1,69,0.4,0,23.1,0,0.3,0.5,0,22.1,2268.8
5/6/21 18:00,2.5,1.1,50,826.2,1036.4,0.1,49.4,0.7,0,21.3,0,0.1,0.7,0,27.2,1962.1
5/6/21 19:00,3.2,1.6,50,927.6,1236.3,0.1,34.1,0.4,0,23,0,0.2,0.7,0,26,2248.4
5/6/21 20:00,2.6,1.2,50,850.6,1132.9,0.1,70.6,0.5,0,20.3,0,0,2.4,0,22.7,2100.1
5/6/21 21:00,2.8,1.3,50,946.3,1241.9,0.1,74.1,0.3,0,22.4,0,0,1.2,0,19.3,2305.6
5/6/21 22:00,2.9,1.2,50,1112.4,1145.3,0,116.4,0.7,0,19.4,0,0.6,0.8,0,19.5,2415.1
5/6/21 23:00,2.7,1.3,50,1314.9,1944.6,0,180.7,1,0,22.3,0,1.7,0.8,0,26.8,3492.8
5/7/21 0:00,3.3,1.6,50,1289.3,1202.4,0.3,184.1,1.6,0,21.3,0,0.8,2.9,0,26,2728.7
5/7/21 1:00,2.8,1.1,50,1083.8,1432.6,0.1,148.9,0.7,0,19.6,0,0.5,5.9,0,29.1,2721.2
5/7/21 2:00,3.5,1.4,50,1234.9,1440.1,0.1,93.2,1.1,0,21.1,0,0.5,0.7,0,24.8,2816.5
5/7/21 3:00,2.8,1.5,50,1162.5,1497.1,0.1,127.7,1,0,29.4,0,0.8,0.6,0,27.6,2846.8
5/7/21 4:00,3,1.6,50,1304.3,1735.9,0.1,134.7,1,0,18.6,0,1.4,0.5,0,25.7,3222.2
5/7/21 5:00,3.1,1.5,50,1389.4,1240.2,0,507.1,1.8,0,18.4,0,0.8,0.5,0,21.7,3179.9
5/7/21 6:00,3.3,1.4,50,1641.3,1653.4,0.1,147.9,1.1,0,27,0,1.2,0.7,0,21.6,3494.3
5/7/21 7:00,2.7,1,50,1521.3,1696,0.1,242.9,0.9,0,17.7,0,1.2,1.4,0,26.2,3507.7
5/7/21 8:00,3.3,1.4,50,1452.3,1223.6,0,160.2,0.8,0,17,0,2,0.7,0,21.3,2877.9
5/7/21 9:00,3,1.2,50,1526.4,1775.5,0,142.8,0.9,0,16.8,0,0.4,0.5,0,20.1,3483.4
5/7/21 10:00,2.9,1,50,1481.8,1642.3,0.1,193.1,1.1,0,15.3,0,2.1,0.5,0,22.7,3359
